merged_token,attention_score,start_token_index,end_token_index,attention_score_normalized,lime_example_id,doc_id,true_label,baseline_pred,distilbert_pred,model_comparison_outcome
sc,0.021581629291176796,34,34,0.022870052369520315,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
-,0.028409600257873535,35,35,0.030105653142709382,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
431,0.05605047754943371,36,37,0.05939669056479627,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
and,0.0014656884595751762,38,38,0.0015531900476851372,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
sc,0.03192928060889244,39,39,0.033835458379642205,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
-,0.030027879402041435,40,40,0.03182054353751165,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
428,0.06408536620438099,41,42,0.06791126200158,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
for,0.00048008086741901934,43,43,0.0005087416909698492,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
model,0.05020241066813469,44,44,0.05319949414226088,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
numbers,0.00434094900265336,45,45,0.004600103619826655,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
.,0.056136105209589005,46,46,0.05948743019550764,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
the,0.0013957367045804858,47,47,0.001479062173534205,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
manual,0.010794616304337978,48,48,0.011439054802503559,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
does,2.8835886041633785e-05,49,49,3.055738818400048e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
not,2.1109750377945602e-05,50,50,2.2370002289330967e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
specify,8.195541886379942e-05,51,51,8.684815664716032e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
if,0.00010415519500384107,52,52,0.00011037325922697095,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
it,0.0038480202201753855,53,53,0.004077746993382142,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
is,0.0008703800849616528,54,54,0.0009223417683575238,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
interlaced,0.05324041098356247,55,57,0.05641886304972597,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
or,0.00019127379346173257,58,58,0.00020269283724445384,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
non,0.0008852056344039738,59,59,0.0009380524029707971,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
-,0.005846146494150162,60,60,0.006195161388290686,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
interlaced,0.05683662835508585,61,63,0.06022977456661237,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
",",0.022276952862739563,64,64,0.023606886752172956,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
so,3.524657222442329e-05,65,65,3.735079227536331e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
does,2.757412767095957e-05,66,66,2.9220302849725127e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
anyone,5.308825711836107e-05,67,67,5.6257625600113976e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
know,5.405605770647526e-05,68,68,5.728320387480304e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
what,9.188180411001667e-05,69,69,9.736714700503073e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
it,0.0017232578247785568,70,70,0.00182613630171952,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
is,0.0002844415430445224,71,71,0.00030142270065564085,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
?,4.580657696351409e-05,72,72,4.854122920424359e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
thanks,7.212942728074268e-05,73,73,7.643555345325567e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
mike,6.430973735405132e-05,74,74,6.81490281069068e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
bitz,0.000125519454741152,75,76,0.00013301296508217672,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
internet,8.482797420583665e-05,77,77,8.98922035177826e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
:,1.862994031398557e-05,78,78,1.974214758642327e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
<,2.531313475628849e-05,79,79,2.682432867798907e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
email,1.7330399714410305e-05,80,80,1.8365024424514692e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
>,2.245011091872584e-05,81,81,2.379038234257444e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
research,0.000154562498209998,82,82,0.00016378987798996696,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
and,5.0887330871773884e-05,83,83,5.392530407601666e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
development,0.0009139556786976755,84,84,0.0009685188246552711,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
<,1.643792711547576e-05,85,85,1.741927121929494e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
email,2.0338900867500342e-05,86,86,2.1553133069910653e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
>,2.4591359760961495e-05,87,87,2.6059463721806765e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
dakota,0.0010177086805924773,88,88,0.0010784658798481403,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
state,0.00020840961951762438,89,89,0.00022085167196475255,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
university,0.00014767383981961757,90,90,0.0001564899667544355,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
bitnet,0.006638372113229707,91,92,0.0070346828698422265,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
:,2.468470665917266e-05,93,93,2.615838342901786e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
<,5.01242648169864e-05,94,94,5.311668298448824e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
email,2.884778950829059e-05,95,95,3.057000228751171e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
>,2.7002437491319142e-05,96,96,2.86144827714022e-05,lime_example_04,doc_05908,comp.sys.ibm.pc.hardware,sci.electronics,comp.sys.ibm.pc.hardware,baseline_wrong_distilbert_correct
test,0.2710411548614502,1,1,0.49704414588020457,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
.,0.009799488820135593,2,2,0.01797062351345402,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
.,0.004014143254607916,3,3,0.007361267356048856,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
.,0.0037434513214975595,4,4,0.006864863624452172,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
.,0.004926000256091356,5,5,0.00903346058699529,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
(,0.00565939350053668,6,6,0.010378381135928077,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
sorry,0.004145510494709015,7,7,0.007602172902979793,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
),0.24197685718536377,8,8,0.44374508499993726,lime_example_05,doc_01796,comp.graphics,comp.graphics,sci.electronics,baseline_correct_distilbert_wrong
corrected,0.009916420094668865,1,1,0.010358526973308373,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
microcal,0.03157813102006912,2,3,0.032985988775718025,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
origin,0.0200969148427248,4,4,0.020992901923403008,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
package,0.015745820477604866,5,5,0.016447821348535535,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
uploaded,0.0044377874583005905,6,6,0.004635638733511248,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
to,0.0009641927317716181,7,7,0.0010071796398474085,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
cica,0.006151463137939572,8,9,0.006425715755418186,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
i,0.002740937052294612,10,10,0.00286313711170807,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
',0.01428249105811119,11,11,0.014919251852895679,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
ve,0.001755584147758782,12,12,0.0018338539084531583,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
recently,0.0006296977517195046,13,13,0.0006577717648050023,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
re,0.0015573870623484254,14,14,0.0016268205399941108,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
-,0.0016522342339158058,15,15,0.0017258963128681244,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
uploaded,0.006011607125401497,16,16,0.006279624498248288,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
to,0.0005217346479184926,17,17,0.0005449953079618618,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
cica,0.006140931509435177,18,19,0.006414714592004961,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
the,0.00662589306011796,20,20,0.006921297336161365,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
current,0.0006370775518007576,21,21,0.0006654805808363421,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
(,0.0006929701194167137,22,22,0.000723865024388567,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
v2,0.003259437275119126,23,24,0.0034047537931838337,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.002319606253877282,25,25,0.0024230219896754952,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
8,0.0008321080822497606,26,26,0.0008692062188174041,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
),0.009784216992557049,27,27,0.010220429818679305,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
version,0.0014910617610439658,28,28,0.00155753823690326,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
of,0.0020890990272164345,29,29,0.002182237986767778,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
the,0.0039681862108409405,30,30,0.004145101105811796,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
working,0.009983433410525322,31,31,0.01042852796492057,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
model,0.014190465211868286,32,32,0.014823123189381199,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
of,0.011277875863015652,33,33,0.011780680952743771,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
microcal,0.03736906964331865,34,35,0.039035106638519355,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
origin,0.021759750321507454,36,36,0.02272987211977501,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
",",0.0023711305111646652,37,37,0.0024768433691446817,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
a,0.0052033946849405766,38,38,0.005435379268139631,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
scientific,0.005166047252714634,39,39,0.005396366763586278,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
and,0.00030847228481434286,40,40,0.00032222500179124704,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
technical,0.0029876132030040026,41,41,0.003120810902894952,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
2d,0.020531559363007545,42,42,0.021446924337153908,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
/,0.006635340396314859,43,43,0.006931165865921829,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
3d,0.023193344473838806,44,44,0.024227380651476373,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
graphics,0.02687077783048153,45,45,0.02806876617706605,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
and,0.0064105442725121975,46,46,0.006696347585768803,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
data,0.013070833869278431,47,47,0.01365357497019941,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
analysis,0.008682983927428722,48,48,0.009070100133154648,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
package,0.007871382869780064,49,49,0.008222315210071478,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
for,0.004424660000950098,50,50,0.004621926010597348,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
windows,0.18573880195617676,51,51,0.1940196534319259,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
3,0.009277702309191227,52,52,0.00969133303174081,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.0085186418145895,53,53,0.008898431104165975,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
x,0.00860018189996481,54,54,0.00898360651683532,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.013485937379300594,55,55,0.014087185170678028,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
the,0.003097793785855174,56,56,0.0032359037013547786,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
working,0.006394667085260153,57,57,0.006679762540879571,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
model,0.01740056462585926,58,58,0.018176339476043295,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
is,0.006676999852061272,59,59,0.006974682638297633,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
2d,0.026226794347167015,60,60,0.02739607177539738,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
only,0.0029663711320608854,61,61,0.0030986217900162527,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
and,0.00034135955502279103,62,62,0.0003565784955198795,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
puts,0.0014785086968913674,63,63,0.0015444255155400066,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
a,0.00027775377384386957,64,64,0.0002901369577763931,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
promo,0.00041295247501693666,65,65,0.0004313632652026356,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
message,0.0007496494799852371,66,66,0.0007830713387312356,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
on,0.0004539223446045071,67,67,0.00047415970738280585,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
hardcopies,0.02987906406633556,68,70,0.031211171785142183,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
",",0.0029129914473742247,71,71,0.0030428622620439823,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
but,0.00016244006110355258,72,72,0.00016968217748173137,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
is,0.0019310256466269493,73,73,0.0020171171708920463,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
largely,0.000409492029575631,74,74,0.00042774854163291743,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
identical,0.0013546468690037727,75,75,0.0014150415167896216,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
to,0.0007971458253450692,76,76,0.0008326852286074712,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
the,0.004389821086078882,77,77,0.004585533861417595,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
full,0.0017523224232718349,78,78,0.0018304467654766616,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
version,0.008383533917367458,79,79,0.008757299649031889,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
.,0.00616428442299366,80,80,0.0064391086558598125,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
saving,0.0015974795678630471,81,81,0.0016687005023026853,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
origin,0.013089161366224289,82,82,0.01367271956771086,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
files,0.003862602636218071,83,83,0.004034810265445192,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
is,0.0003487350477371365,84,84,0.0003642828121476169,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
disabled,0.0003828579792752862,85,85,0.0003999270570839829,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
",",0.00585695868358016,86,86,0.006118081316263932,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
but,6.176686292747036e-05,87,87,6.452063442076348e-05,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
you,0.0011649057269096375,88,88,0.0012168410856294824,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
can,0.000504563853610307,89,89,0.0005270589827258937,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
save,0.0059361085295677185,90,90,0.0062007599247504855,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
ascii,0.01405264437198639,91,93,0.014679157839610657,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
data,0.0111616225913167,94,94,0.011659244724837661,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
sets,0.013807512819766998,95,95,0.014423097510234474,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
produced,0.006984578911215067,96,96,0.007295974591467532,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
with,0.009924417361617088,97,97,0.010366880784926384,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
origin,0.01928170584142208,98,98,0.020141348202578114,lime_example_06,doc_05642,comp.os.ms-windows.misc,comp.os.ms-windows.misc,comp.graphics,baseline_correct_distilbert_wrong
